user_gender,user_age,followers_count,following_count,is_verified,topic,content_length,has_media,device,language,likes,comments,shares,engagement_rate,account_age_days,engagement_tier
male,44,76708,3226,0,books,112,1,android,de,3239,472,323,0.0762830757827013,2165,high
male,24,159659,6028,0,gaming,157,1,web,es,5012,590,290,0.0749419609754258,2236,high
female,44,75002,4564,0,gaming,87,0,iphone,es,1907,279,58,0.05982160568862447,1014,low
male,55,115288,5073,0,memes,196,0,tablet,de,4192,258,308,0.07585165552804109,1553,high
male,21,11451,944,0,memes,99,0,web,fr,355,31,6,0.05582514611308152,892,low
other,16,37160,8944,0,food,106,0,iphone,en,2377,185,40,0.0716163318173847,221,high
female,43,121787,7702,0,music,201,0,android,tr,4070,598,320,0.07106394896106773,2506,high
other,28,62424,8882,0,photography,190,0,iphone,tr,2277,202,183,0.0659777934173171,991,medium
female,16,119699,3639,0,technology,85,0,web,en,4820,357,438,0.06521292245350607,3112,medium
female,20,115702,6788,0,gaming,107,1,iphone,es,3108,190,295,0.06501498247695602,561,medium
other,52,36125,1760,0,fashion,104,0,tablet,de,1312,159,91,0.0709530122428945,1986,high
female,41,115705,131,0,health,124,0,web,tr,4070,607,173,0.06411386463068855,417,medium
other,17,44562,6149,0,education,78,0,web,es,1594,128,17,0.0609493848289599,2021,low
other,27,41064,8882,0,music,117,0,web,de,2251,220,50,0.060942578365771265,919,low
other,43,79213,570,0,education,162,0,android,es,3446,401,173,0.060578358285534886,2003,low
other,54,148043,4301,0,pets,110,0,android,fr,4238,322,341,0.06324151472144925,730,low
male,44,52261,3120,0,fashion,83,1,android,tr,3175,379,238,0.06510165956034568,3105,medium
female,16,77691,3438,0,health,126,1,iphone,es,3033,166,50,0.05883397741329474,2488,low
male,22,19450,479,0,fashion,111,1,tablet,de,742,85,66,0.07565189090066975,1162,high
other,26,101955,4388,0,memes,124,0,web,en,2467,368,49,0.06647046322589793,1411,medium
female,50,149518,3064,1,photography,117,1,android,es,4207,277,148,0.07222248800290108,941,high
other,36,5355,6442,0,finance,90,1,android,en,210,31,5,0.0568520275560341,809,low
other,25,167997,5222,0,memes,68,0,tablet,de,4411,639,221,0.07097819192965013,1094,high
male,16,6278,9521,0,education,149,1,android,en,252,20,8,0.0655865953595888,1295,medium
female,54,22198,2185,0,food,117,0,tablet,en,609,50,20,0.06785934358646954,1730,medium
female,38,79289,3093,0,fitness,164,1,iphone,es,3556,235,321,0.0691451930563969,561,high
male,49,55593,214,0,politics,74,0,tablet,tr,1463,100,66,0.06052894405427815,575,low
female,34,123356,5294,0,food,149,0,tablet,en,4433,338,340,0.06665083883653207,820,medium
other,24,41448,9423,0,fashion,116,0,iphone,en,1650,113,163,0.059587856560431585,1948,low
male,23,96303,8838,0,education,63,0,tablet,en,3321,240,164,0.06723092388541721,941,medium
female,19,35930,1817,0,fashion,176,1,tablet,es,1139,71,91,0.05512904022133692,3266,low
female,53,28922,4952,0,photography,148,1,tablet,fr,1060,55,43,0.06641763103309281,877,medium
male,53,18029,7548,0,fashion,68,1,iphone,fr,526,42,30,0.06346685085337431,434,medium
male,55,99360,6960,0,politics,110,0,android,en,3706,281,355,0.06376491080095799,617,medium
male,27,154181,1248,0,fashion,163,1,android,en,4520,556,179,0.06478793410318132,0,medium
female,37,12679,4292,0,books,133,0,web,fr,351,23,34,0.05953921976841099,82,low
female,46,49729,7061,0,fashion,158,0,tablet,fr,1657,199,147,0.0763999034500686,656,high
male,45,78506,5408,0,technology,89,0,android,de,2848,189,161,0.0820655597042942,0,high
other,50,39818,1760,0,politics,133,0,web,es,1247,109,12,0.06754251407623853,1997,medium
female,57,47736,4248,0,politics,151,0,android,tr,1430,104,68,0.06112482885687626,1736,low
other,26,88574,9315,0,health,119,0,iphone,tr,2047,304,118,0.07168701058152599,0,high
male,45,143540,6828,0,fitness,227,1,iphone,de,4093,424,100,0.06975317612150937,2831,high
male,28,56378,2415,0,gaming,164,0,web,de,1562,194,59,0.061016822631479534,2238,low
other,52,180955,9452,0,pets,161,1,iphone,es,3821,318,366,0.06184477224478707,3559,low
male,52,35314,2317,0,finance,82,0,iphone,de,1051,108,86,0.06667607218441511,783,medium
female,26,35749,9585,1,books,135,0,iphone,de,1043,105,61,0.06843085427101997,130,medium
other,19,6086,6722,0,art,101,0,web,en,188,12,5,0.056955984378615765,2530,low
other,16,69166,5906,0,books,151,0,tablet,tr,2793,270,177,0.06047076296245877,534,low
female,16,20144,8754,0,health,127,1,iphone,es,777,101,59,0.07678206486917898,1691,high
other,40,126337,8314,0,health,108,1,web,es,4652,696,208,0.06844242102669454,1781,medium
female,43,51504,1681,0,gaming,204,1,android,tr,1549,93,121,0.07491438699947417,2245,high
male,20,112623,5665,0,technology,103,0,web,es,3955,570,86,0.059825590997327274,745,low
male,30,23060,5518,0,books,123,0,iphone,de,753,47,49,0.07868029682199291,322,high
other,19,37755,2196,1,education,82,1,tablet,fr,1003,56,53,0.05359560065359566,3560,low
other,27,122936,6351,0,health,157,0,web,de,3416,423,91,0.05322609990018517,1848,low
female,41,133375,3410,0,health,153,1,tablet,es,4754,700,206,0.07047709727829658,1828,high
male,40,66419,8253,0,health,148,0,iphone,tr,2588,359,36,0.06043110444832576,1130,low
other,40,133274,9239,1,art,88,0,android,en,3486,271,244,0.06338068117783183,2098,medium
male,23,62931,1896,0,technology,66,1,tablet,en,1848,136,121,0.06615812137085247,32,medium
male,27,38984,3591,0,art,147,1,tablet,en,1881,111,164,0.06364279118583516,465,medium
other,20,66062,4798,0,fitness,89,0,android,tr,2391,336,196,0.06629020337973603,1423,medium
other,24,26097,1547,0,books,119,1,iphone,es,858,62,22,0.06670354789292046,3157,medium
female,50,17757,8341,0,books,150,1,android,de,473,32,28,0.058149847003210714,2370,low
other,48,66274,8350,0,memes,115,1,android,es,1866,223,30,0.07146277981717951,788,high
female,20,13852,9191,0,books,155,1,iphone,tr,467,43,45,0.07187963619644525,2448,high
female,21,111045,3068,0,memes,93,1,iphone,tr,3311,192,140,0.05794443917423375,1097,low
female,35,23490,7978,0,health,132,1,android,de,764,46,62,0.0553413124876033,895,low
other,16,90134,6001,0,art,84,0,iphone,fr,3494,290,77,0.06298307156114705,2970,low
female,28,29143,7159,0,health,96,0,tablet,en,976,135,92,0.0600547691661014,2185,low
female,52,139924,3098,0,travel,131,1,iphone,tr,4804,455,383,0.06161073154619099,1379,low
male,16,7318,9521,0,politics,137,0,iphone,es,233,20,21,0.06711321178504019,1360,medium
male,16,64409,8623,0,technology,59,1,android,fr,3463,350,89,0.05502838745381519,3208,low
other,17,89561,9189,0,gaming,125,0,android,es,3282,430,67,0.07527808739568087,288,high
female,24,125957,2331,0,music,111,0,web,de,4206,620,92,0.06902552099562159,2952,high
male,16,66920,3312,0,photography,119,0,tablet,fr,2433,159,239,0.06862238264016048,202,medium
male,24,33458,2096,0,gaming,124,1,tablet,es,1271,136,39,0.06446584180620839,2861,medium
female,47,114345,238,0,fitness,178,0,tablet,fr,3421,475,119,0.07088807187286218,927,high
male,47,97326,8914,0,music,104,0,iphone,fr,4211,561,164,0.06863765754642354,0,medium
other,43,80473,3488,0,fitness,166,1,android,fr,3858,209,45,0.05590788035703006,3049,low
female,32,63854,7510,0,art,100,1,android,de,2229,267,64,0.06540202005428238,2459,medium
other,51,39357,5921,0,photography,113,1,iphone,fr,1179,145,52,0.05939414799459174,2999,low
other,43,146353,6485,0,gaming,201,1,tablet,es,3636,193,244,0.0550448746059558,557,low
other,19,105342,7853,0,music,109,0,tablet,fr,2996,435,223,0.0624864797664875,219,low
male,28,65693,5576,0,memes,182,0,iphone,de,2996,301,32,0.06363196142706416,2338,medium
female,48,8478,8060,0,music,200,1,tablet,es,309,43,12,0.07058999390411035,2775,high
female,17,81164,3652,0,education,166,0,android,es,2558,137,166,0.06977232471648998,548,high
male,21,44740,2305,0,technology,150,1,iphone,en,1482,75,77,0.05998865753820416,3093,low
male,43,139427,7237,0,books,98,0,iphone,de,4211,630,351,0.0747421939325795,1470,high
other,46,94949,1115,0,memes,95,0,tablet,en,3797,439,358,0.06751974762429598,2195,medium
female,44,127148,7989,0,fitness,171,1,web,en,4263,368,321,0.0624971724471337,1023,low
other,28,77231,3116,0,health,93,0,web,en,2387,288,117,0.06988560910379196,2238,high
female,36,132056,4999,0,gaming,143,1,android,es,3805,464,87,0.06585977169650746,2257,medium
male,30,64814,9050,0,food,112,0,android,en,2629,224,74,0.061746602977254136,1022,low
other,30,120742,2170,0,memes,132,0,tablet,tr,4384,496,139,0.06694359470543573,1100,medium
other,22,11702,4200,0,politics,101,1,tablet,fr,721,63,63,0.0658350190654225,0,medium
female,41,73538,3840,0,photography,81,1,android,es,2890,226,211,0.06739709287300602,3201,medium
other,54,59402,9036,1,music,98,1,web,de,2192,228,93,0.06297647090850665,623,low
female,54,71299,4345,0,art,118,1,iphone,tr,2970,205,164,0.05699033766758456,982,low
other,16,83272,6863,0,art,94,1,iphone,de,2628,314,200,0.067712377682985,3444,medium
male,21,81720,5239,0,health,138,1,android,es,2713,327,178,0.06247214805746694,1729,low
other,19,27654,8779,0,politics,112,0,iphone,en,1615,183,109,0.059419735320458134,1008,low
other,32,62088,8145,0,music,74,0,web,tr,1984,235,148,0.06710542892914845,2972,medium
other,16,94054,4002,0,pets,154,1,android,en,3775,474,100,0.06912224997457281,3002,high
female,24,31395,9515,0,finance,207,0,android,es,921,51,20,0.06076519023999309,519,low
other,37,4864,5376,0,finance,84,1,android,de,208,14,14,0.05934152065278544,3113,low
male,44,16851,745,0,gaming,175,0,iphone,fr,586,50,57,0.06786694098064061,3195,medium
male,26,28623,1628,0,photography,150,0,iphone,es,1020,144,40,0.07220808891002317,618,high
male,16,6265,220,0,food,97,0,android,en,185,19,7,0.048793496275762786,2423,low
male,31,69143,3432,0,music,162,1,android,de,2280,277,145,0.07390716358508888,561,high
other,33,64842,5872,0,travel,63,0,web,fr,2343,298,67,0.05717834629691378,0,low
male,29,83868,3756,0,health,143,1,iphone,en,4072,477,148,0.05869232597356025,2872,low
male,32,8365,9799,0,education,130,1,android,tr,406,34,16,0.06327782881192381,3095,medium
female,36,28793,8548,0,food,150,1,iphone,fr,1087,127,40,0.07887661630471098,0,high
other,28,4768,2978,0,books,175,1,web,tr,166,17,12,0.08064580648328731,154,high
female,45,82358,4513,0,travel,88,0,tablet,tr,3182,268,183,0.07091969386118135,3156,high
other,20,36503,1337,0,health,129,1,iphone,en,1068,62,65,0.06544811392819087,1491,medium
male,36,115770,7305,0,memes,84,0,web,fr,4101,370,270,0.05589879358552764,1050,low
female,51,62660,1787,0,finance,166,0,android,es,2564,130,198,0.0651612781305031,2786,medium
other,18,90202,1210,0,art,106,1,iphone,es,3191,413,102,0.06373353076198097,2605,medium
other,41,131994,4565,0,art,88,0,tablet,de,4195,495,296,0.06324531754495348,0,low
female,31,49056,6132,0,pets,99,0,android,tr,1554,216,111,0.07144394294154466,1054,high
female,35,91527,597,0,art,108,1,android,en,2173,267,197,0.06562189544379214,2424,medium
male,31,125630,1063,0,memes,107,0,iphone,en,4685,659,114,0.06976284943926432,1974,high
male,50,46919,7337,0,fashion,43,0,iphone,fr,1662,150,154,0.05920143998847758,2542,low
other,46,98578,1248,0,education,105,1,android,de,3109,418,160,0.07049181956208704,1009,high
female,51,29807,5749,0,health,100,0,tablet,en,989,141,82,0.06446887985326975,1167,medium
male,41,85420,6273,1,food,110,1,android,tr,3130,273,263,0.06421320855057813,3549,medium
other,45,35465,7784,0,photography,146,0,web,fr,1722,203,63,0.0684668332329796,1605,medium
other,53,49286,1958,0,pets,78,1,android,fr,1891,198,86,0.061673191296096205,2522,low
male,47,66541,3628,0,fitness,99,0,iphone,tr,2776,205,50,0.06263692658810793,1124,low
female,30,32150,9245,0,memes,88,1,android,es,1678,86,123,0.06501693193799464,47,medium
male,21,7884,9210,0,art,82,1,tablet,en,307,30,13,0.06070071355500942,1847,low
male,19,52116,3396,0,technology,167,1,iphone,en,2219,144,93,0.061654499803198946,1192,low
female,26,68114,6076,0,finance,89,0,android,es,2011,228,188,0.06773232520961404,0,medium
female,28,153800,1564,0,technology,186,1,android,tr,4463,654,385,0.0645003025594951,1558,medium
female,28,115627,2395,0,food,131,1,tablet,de,4788,361,241,0.06593565134361574,1721,medium
female,16,120921,3802,0,memes,111,0,iphone,de,4168,616,338,0.06755537673757021,1235,medium
male,41,60852,2743,0,memes,133,0,android,en,3248,277,59,0.060432381919278355,3041,low
male,56,91195,9028,0,pets,107,1,iphone,de,3354,287,304,0.07657557706833244,814,high
female,32,81148,9276,0,photography,133,1,web,fr,2477,278,215,0.07065737274079041,2308,high
other,23,37773,4062,0,politics,63,1,android,fr,1090,132,103,0.06814897401402129,2121,medium
male,24,105757,221,0,music,170,0,android,de,4273,376,352,0.07080683141941423,1996,high
female,16,32325,4970,0,art,148,0,web,de,974,71,26,0.06304854277662347,71,low
other,44,65781,6710,0,gaming,58,1,iphone,de,3049,243,164,0.06073712387878557,1149,low
other,48,33889,9669,0,technology,127,1,iphone,fr,1473,90,85,0.06115417634610278,0,low
other,33,9249,7644,0,fashion,87,0,iphone,de,248,25,9,0.05352173579027041,2056,low
other,42,86473,7589,0,fitness,117,1,iphone,de,2146,298,70,0.06918440055932751,2307,high
other,36,20293,4568,0,fashion,77,0,android,es,615,34,33,0.06090890562752494,3321,low
female,30,37309,8146,0,photography,129,0,web,en,1205,63,57,0.058843135995877704,3260,low
male,42,71292,2595,0,pets,120,0,android,es,4179,338,111,0.059684789569186485,965,low
male,25,78563,4424,0,art,121,0,iphone,es,4512,665,132,0.08733290716748432,1742,high
male,46,106765,8721,0,gaming,136,0,iphone,de,3526,459,177,0.06502430909895592,2095,medium
female,39,19221,1456,0,health,158,0,android,fr,649,90,43,0.05347560167146735,2000,low
female,28,100525,2089,0,photography,149,0,iphone,en,4312,406,280,0.057519395248729156,0,low
other,33,56450,1149,0,finance,142,0,tablet,tr,1825,113,92,0.06693579231991707,2643,medium
other,20,137273,5372,0,politics,137,0,android,fr,4480,442,47,0.07124231243884137,1282,high
other,30,12165,4271,0,photography,168,0,android,es,327,43,24,0.0625292122338649,2611,low
other,43,100376,6068,0,technology,70,1,iphone,de,3304,375,229,0.07667369801781276,719,high
female,37,13911,1219,0,food,102,1,android,fr,387,37,13,0.07185813329907574,2177,high
other,16,97392,6494,0,finance,73,0,iphone,fr,3239,269,260,0.06571412043897082,2921,medium
other,24,111024,217,0,health,74,0,android,fr,3689,329,174,0.062154732050748944,821,low
female,38,173660,6045,1,gaming,140,1,iphone,tr,4724,454,234,0.06623053418377675,431,medium
other,54,91983,2375,0,books,148,1,web,tr,3749,239,117,0.06659071232318658,2581,medium
other,36,177677,4169,0,photography,159,0,web,es,3824,308,321,0.06995609204569873,569,high
female,38,104451,5152,0,travel,146,0,iphone,tr,3192,465,135,0.06331567143447764,0,medium
other,49,52254,701,0,food,130,0,web,de,1603,110,37,0.06127253987558765,0,low
other,38,15675,4688,0,pets,81,0,web,es,464,26,34,0.07468619953915945,1214,high
male,28,123008,5230,1,memes,145,0,tablet,tr,2909,238,159,0.0651017244370209,785,medium
male,32,87918,6829,0,pets,122,1,android,fr,2625,384,91,0.07582396486679042,1310,high
male,37,97270,5482,0,pets,77,1,tablet,tr,4814,581,149,0.06983133292604556,182,high
other,39,17967,6943,0,politics,132,1,iphone,es,492,50,25,0.07134654792862608,2515,high
other,33,41877,9127,0,memes,105,1,web,en,1495,99,27,0.06280306104908152,2523,low
male,43,55998,4202,0,fitness,124,0,web,en,1865,224,57,0.07277268297065762,2037,high
male,28,99178,5701,0,pets,132,0,android,de,4463,342,266,0.06976844716362399,52,high
other,29,35667,1555,0,fitness,134,0,tablet,en,1061,129,101,0.07058336086806928,317,high
female,49,29516,3681,0,music,108,1,iphone,tr,1185,145,15,0.06418905059824555,538,medium
female,21,26928,3655,0,fitness,87,0,tablet,en,852,98,39,0.0667968404871824,2811,medium
other,53,1711,2738,0,music,126,1,android,de,65,6,1,0.06802630277801489,3010,medium
female,20,205454,2428,0,technology,126,0,android,de,4977,450,271,0.06446444595065236,2852,medium
female,21,184505,9217,1,education,157,0,iphone,en,4409,346,139,0.07883399442081132,2438,high
other,16,111997,374,0,food,142,0,tablet,de,3679,411,298,0.05906842574529258,1302,low
male,16,138747,3478,0,music,165,1,web,es,4506,577,265,0.07300688535407684,0,high
other,48,14974,5177,0,technology,99,0,iphone,fr,551,48,14,0.060420029036638234,0,low
other,36,54882,9127,0,travel,83,1,iphone,fr,1550,143,74,0.06862405338712603,2583,medium
male,30,99097,5564,0,travel,87,0,web,de,3567,436,250,0.08455221098973201,1294,high
other,49,118169,3778,0,technology,96,0,android,es,4430,290,316,0.061645141380279225,1268,low
other,28,77288,1085,0,travel,133,0,android,en,2125,251,188,0.06411795770377776,328,medium
female,39,12909,9481,0,health,140,0,tablet,es,483,34,8,0.062464725269895285,2405,low
female,21,138909,8458,0,fitness,173,0,android,fr,4604,324,169,0.05816419541133276,176,low
other,46,75769,819,0,technology,102,0,iphone,tr,3697,304,112,0.06897919387473747,2192,high
other,25,121252,159,0,travel,89,0,iphone,es,3475,369,73,0.06063905221856997,1934,low
other,55,74803,9280,0,gaming,191,1,android,fr,1767,92,140,0.06757629359923031,1808,medium
female,16,157425,2809,0,music,172,0,tablet,de,4677,679,254,0.06224536251338356,461,low
other,55,11210,8593,0,travel,71,0,iphone,es,290,35,28,0.059128327836859215,1014,low
male,46,8706,6337,0,art,59,0,tablet,tr,370,39,30,0.07078197433217484,416,high
other,21,89448,5665,0,politics,86,0,iphone,en,2803,350,255,0.0594896380501548,2226,low
other,27,71963,1458,0,fitness,165,0,iphone,es,2977,173,172,0.07316267128974183,137,high
male,54,140150,9496,0,photography,105,0,web,en,4970,266,403,0.05742833189474881,3182,low
other,31,85296,9171,0,food,111,1,web,de,2423,332,28,0.059112070214660556,1118,low
female,17,202,905,0,food,95,0,iphone,en,8,0,0,0.07219653650597613,844,high
female,21,25216,9307,0,education,101,0,tablet,tr,1142,79,21,0.057842271064671366,670,low
other,21,64323,2200,0,fitness,89,1,iphone,en,2906,311,258,0.0595902238198904,1135,low
female,42,19796,3394,0,finance,98,1,web,tr,909,79,49,0.07704239607080944,2884,high
male,16,132511,2621,0,pets,98,0,tablet,de,4033,347,373,0.062045344223326915,579,low
other,16,117431,3359,0,finance,198,1,android,en,2754,160,153,0.06250969432454408,301,low
other,25,25953,4637,0,memes,142,0,iphone,tr,700,73,36,0.06718030450536912,883,medium
male,25,70426,7758,0,finance,74,1,iphone,fr,3840,424,348,0.07448288582699611,1466,high
male,41,37478,2116,0,memes,143,0,android,en,982,94,11,0.0668695502551512,3366,medium
female,36,98853,2843,0,music,87,1,web,tr,2953,255,114,0.06382572979436857,91,medium
female,56,18864,8632,0,memes,161,0,web,fr,939,101,22,0.06514542732230552,3119,medium
female,20,118865,4389,0,finance,231,1,android,en,4150,472,282,0.06549658066112204,3050,medium
male,36,109158,8545,1,books,177,0,iphone,en,2952,332,82,0.06908413156983989,903,high
female,22,10090,4194,0,gaming,132,1,web,es,294,33,6,0.05682422946827769,338,low
male,26,29241,591,0,education,163,0,android,fr,1336,162,132,0.08340674213518316,33,high
female,16,80038,565,0,photography,81,1,web,es,2370,206,41,0.05907449136897306,2616,low
other,36,2554,4547,1,photography,127,1,tablet,fr,166,13,11,0.07342909135472536,512,high
other,48,133830,3524,0,memes,199,1,iphone,fr,4687,594,391,0.06276386410106202,3104,low
female,30,95131,5668,0,art,196,1,web,en,2661,181,115,0.058354530453415675,1727,low
female,40,65005,4445,0,food,72,0,iphone,de,2147,257,61,0.06067201378416676,0,low
other,16,66323,1029,0,music,173,1,android,en,2476,158,212,0.06096567056972396,890,low
female,37,78665,6865,0,gaming,121,0,iphone,de,2288,342,150,0.06917503616927384,1524,high
female,43,32050,6128,0,pets,141,1,iphone,tr,887,73,85,0.06144284423201975,801,low
male,30,109470,4574,0,photography,161,0,iphone,fr,2829,342,104,0.06902682670452522,30,high
male,45,4830,9960,0,fitness,146,1,iphone,en,140,7,2,0.058300567609468036,2192,low
other,41,152424,4023,0,fitness,85,0,android,en,4167,619,176,0.06300073596889562,0,low
female,38,154601,2726,0,politics,153,1,tablet,en,4515,300,217,0.06219937436094329,2187,low
other,38,63227,7356,0,finance,92,0,iphone,fr,1958,272,81,0.07208368033007762,2285,high
other,49,139856,1129,0,technology,62,1,tablet,es,4534,468,371,0.06876632313909303,2255,medium
other,31,70533,9105,0,art,121,0,tablet,en,2591,169,205,0.0685158659253763,1085,medium
female,50,74646,3235,0,music,172,1,web,de,3283,446,264,0.06120708779859043,1596,low
male,41,97491,695,0,pets,193,1,iphone,de,3912,337,350,0.059243707609579574,320,low
other,52,37391,2960,0,memes,114,1,web,de,1232,89,43,0.052743404709395536,2736,low
female,39,100305,2217,0,technology,74,1,iphone,es,3156,319,77,0.07133416131585497,752,high
other,24,68103,9264,0,art,128,0,tablet,de,1787,229,29,0.06977726611416354,3323,high
other,49,77362,527,0,photography,99,0,android,de,2530,199,129,0.058511087200916925,3153,low
other,49,60457,6458,0,health,96,0,web,es,1671,201,75,0.06342664446581119,3215,medium
male,49,127506,7821,0,education,83,1,iphone,fr,3445,391,250,0.062340305370773966,1053,low
female,36,88210,719,0,education,155,0,iphone,tr,3089,237,196,0.06060673245446615,2945,low
other,33,29712,7913,0,technology,113,0,tablet,de,875,90,79,0.07056577608417545,184,high
male,27,138561,3507,0,food,101,0,web,fr,4790,666,474,0.06850815369100785,1831,medium
female,26,153804,6138,0,fashion,135,0,tablet,en,4043,491,168,0.07877077291692529,1134,high
male,37,105687,5267,0,food,200,1,iphone,es,3155,209,291,0.07458960497342444,2949,high
female,16,71641,4008,0,fitness,73,0,android,en,3020,235,53,0.06763405619766429,2910,medium
male,23,15396,330,0,technology,123,0,iphone,en,497,69,20,0.07168929258244446,0,high
male,29,90421,739,0,photography,150,1,iphone,en,2274,221,112,0.06369471034458365,787,medium
other,49,107805,9452,0,education,104,0,iphone,tr,3712,437,358,0.07307065694255868,3496,high
male,31,151103,6085,0,food,108,1,web,es,4634,408,447,0.06623793379449977,3168,medium
female,30,160291,9997,0,travel,140,1,iphone,de,4685,361,290,0.07274172932103512,2903,high
male,37,70975,8545,1,travel,124,0,iphone,tr,3098,224,56,0.06737822130806255,1099,medium
male,23,108521,5622,0,art,142,1,android,en,3348,492,315,0.07445574106995707,2536,high
other,48,19774,9694,0,education,125,0,android,es,936,104,32,0.06813464580183691,303,medium
male,16,99604,6991,0,food,138,0,iphone,de,3686,229,183,0.07149743870774863,718,high
male,24,78746,3618,1,fitness,101,0,iphone,en,2072,248,125,0.05697497311048379,2476,low
other,28,76696,4904,0,books,100,1,android,tr,2388,174,58,0.07322720017390129,2638,high
other,41,86926,1120,0,music,76,0,iphone,fr,3100,178,164,0.06313126175440592,2141,low
male,47,158748,2908,0,photography,154,1,tablet,de,4829,330,328,0.05703025828664157,234,low
other,52,135745,1129,0,technology,130,0,iphone,es,4596,235,438,0.06179979404305242,1986,low
other,51,135425,7844,0,fitness,101,0,web,de,4434,601,407,0.05948912413314956,2755,low
male,24,118077,7296,0,gaming,100,1,web,fr,3419,294,282,0.06976198971966156,2750,high
female,22,77081,120,0,technology,95,1,android,de,3017,310,207,0.061514837451962456,255,low
male,16,57786,7802,0,art,98,1,tablet,es,1878,193,55,0.06487779222409812,1279,medium
female,27,109355,5029,0,education,72,0,web,en,3886,472,271,0.07517359132948678,778,high
female,23,39116,1190,0,fitness,86,1,iphone,de,1952,135,126,0.0628023018143164,953,low
female,53,70047,6438,0,health,67,0,tablet,tr,2875,384,115,0.06615586924808632,3266,medium
other,51,124724,5223,0,food,82,1,iphone,de,3045,405,62,0.056591315314966105,1227,low
female,20,11496,6651,0,music,114,0,tablet,es,356,46,35,0.06822548735103964,969,medium
male,20,25248,2147,0,politics,104,0,web,es,1104,69,99,0.07825157135651993,3308,high
other,45,103710,5184,0,health,107,1,android,es,4991,565,473,0.07403593697958596,2025,high
female,49,46910,6610,0,books,103,1,web,tr,1572,215,127,0.06718691209501625,2112,medium
other,52,116841,8357,0,technology,121,1,tablet,es,2971,204,230,0.06249891067231695,2364,low
other,49,43470,9669,0,pets,94,1,iphone,es,1508,205,23,0.06610900530706237,56,medium
other,19,65143,9115,0,travel,86,1,android,es,1688,229,136,0.06931510248307408,0,high
other,26,135857,9196,0,memes,202,0,tablet,es,4164,446,337,0.06482344221319732,1566,medium
other,28,77957,3116,0,books,101,1,iphone,tr,2388,342,177,0.07362396227811929,2320,high
female,56,41899,1688,0,music,113,1,iphone,tr,1925,223,180,0.0644394358357309,1309,medium
other,46,151242,6390,0,technology,122,1,android,de,4153,554,277,0.061879264347842335,404,low
female,38,88663,9066,0,memes,169,1,tablet,en,3183,228,274,0.06908453756003219,3143,high
other,30,162906,100,0,finance,116,1,iphone,en,4582,344,223,0.057442351850181934,1032,low
female,33,42965,5192,0,food,119,1,android,es,1696,223,140,0.07361868386223248,2793,high
other,45,45720,5590,0,photography,89,0,web,fr,1472,188,117,0.06937374510112253,3556,high
female,16,142848,658,0,pets,163,1,android,en,4445,628,381,0.05928991648926348,2582,low
other,48,106981,6207,0,health,141,0,tablet,fr,3804,544,142,0.07081794466592177,3388,high
male,26,63020,3092,0,fitness,73,0,web,en,1934,260,153,0.05928171438748247,2716,low
female,46,122707,5981,0,health,115,0,android,es,4375,308,373,0.07133116775648561,161,high
male,28,68783,3198,0,fashion,146,0,web,en,2569,351,244,0.06750771402449642,0,medium
other,22,125535,4518,0,art,113,1,iphone,fr,3152,447,212,0.08037352698337105,1829,high
other,17,83261,2372,0,music,174,1,tablet,tr,2284,291,133,0.07417074578179837,2319,high
male,23,101634,6176,0,fashion,136,1,android,tr,4076,418,298,0.06263584496260904,324,low
female,19,68458,5510,0,finance,113,0,android,en,1971,121,174,0.05242030855295696,0,low
male,43,43353,4323,1,books,126,0,iphone,es,1739,248,82,0.06554388233357263,1005,medium
female,46,48680,433,0,health,175,1,iphone,fr,2129,249,37,0.05838325113592349,2065,low
other,36,28681,230,0,travel,144,0,iphone,fr,815,73,53,0.07915488423604992,2423,high
other,16,21896,6703,0,health,131,1,iphone,fr,1106,113,76,0.06721465924321111,0,medium
female,39,2864,7180,0,education,181,1,web,es,89,13,5,0.08255790085977621,1421,high
male,42,56018,3434,0,education,143,1,web,de,1999,287,42,0.06639261699770053,3362,medium
male,35,72853,3728,1,fitness,71,1,android,es,2631,139,191,0.06611074186844103,466,medium
female,44,102890,1649,0,technology,149,1,iphone,fr,3167,308,297,0.06823086921607198,0,medium
other,40,17364,3358,0,photography,164,1,iphone,fr,533,64,43,0.07778234759571538,202,high
female,40,86398,9469,0,fashion,103,1,android,de,3472,453,201,0.07063351603893409,2533,high
other,46,7543,9768,0,politics,110,0,iphone,es,202,24,13,0.05670367722992171,2674,low
female,29,30023,922,0,finance,117,0,web,es,962,84,34,0.07243627804223701,2065,high
male,36,56775,8860,0,music,127,1,web,en,2585,385,103,0.06813968176616321,3409,medium
female,44,48629,9043,0,gaming,175,0,iphone,es,1662,145,68,0.06173864250752952,1274,low
male,21,2094,788,0,education,129,1,android,fr,63,4,5,0.057051855111201345,3069,low
male,35,179867,422,0,art,134,0,tablet,fr,4436,401,334,0.0698941416450893,1693,high
male,19,22590,7630,0,fashion,122,1,iphone,tr,661,80,26,0.06751789356283217,1521,medium
other,33,3481,3488,0,finance,78,0,web,tr,164,18,14,0.07458752197195022,100,high
female,28,85778,1436,0,food,65,0,iphone,fr,2623,342,34,0.06391972989440169,273,medium
male,53,32445,6780,0,education,74,1,android,es,914,120,71,0.06533019731600595,2857,medium
female,44,29324,9500,0,music,71,1,android,fr,852,91,74,0.06633730065609064,2840,medium
