user_gender,user_age,followers_count,following_count,is_verified,topic,content_length,has_media,device,language,likes,comments,shares,engagement_rate,account_age_days,engagement_tier
female,47,94070,5934,0,politics,122,1,iphone,en,4821,256,165,0.0557,239,low
male,58,61849,7230,0,health,166,0,tablet,de,2983,260,203,0.0557,3,low
male,58,42862,365,0,health,113,1,tablet,es,2153,120,31,0.0538,2824,low
female,22,86332,6663,0,memes,102,1,tablet,tr,4302,218,204,0.0547,3374,low
other,26,13225,3757,0,technology,196,0,web,de,687,93,40,0.062,1256,high
male,21,50964,1154,0,music,160,0,web,es,2575,192,196,0.0581,555,medium
male,38,15112,2705,0,memes,99,0,web,tr,762,56,59,0.058,1951,medium
other,30,79420,8934,0,gaming,129,1,android,es,3991,373,160,0.057,1711,medium
other,16,34546,7431,0,fashion,97,0,iphone,tr,1650,221,157,0.0587,3206,medium
female,33,51663,5668,0,education,126,1,web,en,2646,279,163,0.0598,1771,high
female,18,41115,9266,0,travel,165,1,iphone,fr,2069,275,123,0.06,526,high
male,40,65128,7040,0,fashion,223,0,tablet,en,3365,390,214,0.0609,442,high
male,29,55728,8558,0,memes,137,1,tablet,tr,2614,183,77,0.0516,3320,low
male,40,62315,4240,0,pets,42,0,android,fr,3153,415,225,0.0609,1183,high
other,29,13597,4637,0,politics,153,0,iphone,tr,645,74,22,0.0545,940,low
male,30,21811,4628,0,books,159,0,iphone,en,1123,131,63,0.0604,2814,high
other,41,35941,8712,0,music,187,1,android,de,1764,206,103,0.0577,722,medium
male,43,98672,3464,0,health,95,0,web,de,4896,708,429,0.0611,3050,high
female,23,63418,6788,0,gaming,107,1,web,es,3108,190,295,0.0567,561,medium
female,27,18983,3567,0,art,86,0,android,de,917,92,90,0.0579,1426,medium
other,56,27727,3542,0,books,111,1,android,tr,1431,104,131,0.0601,619,high
other,33,18854,8620,0,photography,215,1,web,tr,920,107,41,0.0566,468,low
female,54,20178,6171,0,pets,179,1,web,es,1039,115,62,0.0603,1308,high
other,45,94048,4562,0,politics,115,0,android,fr,4731,282,433,0.0579,0,medium
male,32,13682,9549,0,technology,152,0,tablet,tr,701,37,27,0.0559,32,low
male,52,6607,3561,0,travel,85,0,tablet,es,310,39,15,0.0551,3093,low
female,38,21419,3482,0,fashion,178,1,android,de,1109,115,92,0.0614,1932,high
other,17,86802,1206,0,books,122,0,web,fr,4297,329,289,0.0566,65,low
male,22,58514,8625,0,fitness,84,1,android,en,2992,162,68,0.0551,1089,low
female,30,3554,3637,0,technology,66,1,android,en,171,12,8,0.0537,442,low
male,27,74429,3342,0,food,153,1,android,en,3707,262,322,0.0577,0,medium
other,38,23514,6685,0,books,88,1,android,de,1182,68,41,0.0549,265,low
female,20,20791,8805,0,photography,117,0,android,fr,1102,94,79,0.0613,1388,high
other,52,86074,5608,0,finance,145,1,android,es,4334,643,74,0.0587,0,medium
female,19,11768,2644,0,technology,149,1,android,de,533,77,9,0.0526,1596,low
male,20,46140,7823,0,food,115,0,android,en,2282,233,165,0.0581,2825,medium
other,41,80727,8643,0,photography,120,1,iphone,tr,4041,483,279,0.0595,3582,high
other,48,4398,9768,0,food,108,1,tablet,es,221,18,6,0.0557,2758,low
female,41,7445,1219,0,fashion,108,1,tablet,en,410,46,5,0.0619,2047,high
other,20,96722,8706,0,fitness,203,0,iphone,en,4833,315,378,0.0571,1480,medium
other,39,36281,7228,0,pets,97,0,tablet,en,1846,154,39,0.0562,1682,low
male,18,40153,1751,0,technology,81,0,tablet,tr,2016,106,26,0.0535,910,low
male,22,3000,4672,0,health,70,1,web,es,165,9,7,0.0603,287,high
female,59,56469,9487,0,music,128,0,android,en,2812,206,220,0.0573,2332,medium
male,30,49885,6962,0,art,122,1,iphone,es,2497,372,46,0.0584,88,medium
other,56,12861,5847,0,memes,125,0,iphone,de,667,35,14,0.0557,0,low
male,33,66608,9115,0,food,95,1,tablet,fr,3384,220,249,0.0578,2298,medium
male,53,84158,8675,0,pets,149,0,iphone,en,4215,247,245,0.0559,296,low
other,31,26802,5662,0,fashion,115,0,tablet,de,1386,180,80,0.0614,3387,high
female,46,63398,1649,0,travel,101,0,web,en,3233,257,221,0.0585,0,medium
female,31,59314,8533,0,books,74,1,web,es,2913,233,198,0.0564,3414,low
female,59,77910,290,1,gaming,91,1,web,en,3972,527,258,0.0611,2092,high
other,22,39340,2250,0,pets,192,0,tablet,es,1912,249,30,0.0557,23,low
female,44,19491,8895,0,photography,105,1,android,es,981,120,13,0.0572,1736,medium
other,58,77031,8072,0,finance,80,0,android,es,3837,238,331,0.0572,1861,medium
female,20,95420,3639,0,memes,69,0,tablet,de,4695,289,180,0.0541,3387,low
female,45,50059,9951,0,music,120,0,android,en,2439,193,127,0.0551,2310,low
male,24,16529,1337,0,pets,134,0,tablet,tr,834,82,73,0.0598,407,high
female,19,32470,3027,1,gaming,106,1,web,fr,1569,142,43,0.054,2595,low
male,56,45175,9506,0,books,117,1,web,de,2302,260,72,0.0583,443,medium
male,47,96526,8532,0,travel,83,1,iphone,en,4797,670,377,0.0605,1231,high
female,43,34395,926,0,fitness,129,0,tablet,fr,1789,113,136,0.0593,1094,high
other,56,65022,8646,0,finance,143,0,iphone,tr,3104,308,86,0.0538,858,low
other,40,84562,6565,0,fashion,163,0,tablet,es,4166,610,407,0.0613,2367,high
female,25,66273,3068,0,memes,93,1,iphone,tr,3311,192,140,0.055,1097,low
female,45,42730,1811,0,fashion,118,0,android,es,2111,264,61,0.057,3090,medium
female,42,89623,5661,0,photography,163,0,iphone,fr,4448,274,153,0.0544,3336,low
male,49,52972,9367,1,technology,76,1,android,fr,2773,383,240,0.0641,2693,high
female,24,88610,2805,0,art,88,0,web,es,4388,364,92,0.0547,534,low
other,43,35860,197,0,finance,149,0,iphone,es,1792,153,157,0.0586,341,medium
male,43,4187,9719,0,gaming,129,0,iphone,fr,187,12,13,0.0506,984,low
other,56,13255,1771,0,travel,123,1,tablet,en,673,99,39,0.0612,0,high
other,18,38163,1947,0,fitness,127,1,tablet,es,1905,281,169,0.0617,769,high
female,17,70823,4123,0,fashion,142,0,iphone,tr,3526,454,59,0.057,3267,medium
female,32,77185,9657,0,photography,98,0,web,tr,3895,542,225,0.0604,981,high
other,24,19251,8403,0,gaming,96,1,android,es,932,53,74,0.055,3407,low
other,33,82618,3206,0,food,133,0,iphone,tr,4029,290,170,0.0543,861,low
female,58,85471,4853,0,books,129,0,web,de,4294,639,144,0.0594,3385,high
female,49,37812,4564,0,gaming,87,0,tablet,es,1907,279,58,0.0593,1014,high
other,53,13190,3572,0,books,131,1,tablet,de,647,53,18,0.0544,1571,low
female,22,99289,8445,0,music,76,0,tablet,fr,5067,510,408,0.0603,2619,high
male,34,17377,6574,0,finance,214,1,web,es,825,76,76,0.0562,1444,low
female,21,11014,5837,0,memes,110,1,web,de,563,58,43,0.0603,1963,high
other,54,23286,2714,0,photography,98,0,android,de,1176,90,48,0.0564,1346,low
female,60,85731,4056,0,gaming,189,1,iphone,es,4348,603,405,0.0625,491,high
other,36,70090,8022,0,memes,137,0,web,fr,3486,422,284,0.0598,1995,high
male,32,59696,5359,0,finance,139,1,iphone,es,2942,296,259,0.0586,2175,medium
male,47,50034,7198,0,fashion,159,1,android,es,2599,341,117,0.0611,61,high
male,50,2741,9960,0,pets,101,0,web,en,127,17,3,0.0536,2144,low
other,32,18937,6004,0,music,120,0,web,es,938,89,83,0.0586,1824,medium
male,55,48832,2966,0,books,184,1,web,fr,2393,187,228,0.0575,1899,medium
other,54,92064,1442,0,pets,73,1,iphone,en,4578,656,336,0.0605,1958,high
male,20,99388,1915,0,finance,129,1,tablet,de,4982,319,123,0.0546,944,low
male,53,1205,1847,0,pets,102,0,android,tr,61,8,1,0.0581,2649,medium
female,31,66349,3574,0,food,94,0,web,fr,3364,226,84,0.0554,2478,low
male,30,58579,1694,0,finance,211,1,web,de,2877,198,62,0.0536,0,low
other,19,78452,4059,0,fitness,116,0,web,de,3881,535,275,0.0598,0,high
male,49,86726,7156,0,pets,170,1,web,es,4303,419,168,0.0564,2601,low
male,49,97157,2908,0,photography,154,1,tablet,de,4829,330,328,0.0565,234,low
other,58,70297,3890,0,food,114,1,tablet,tr,3599,442,171,0.0599,1090,high
female,55,21399,4952,0,education,175,0,web,de,1076,158,29,0.059,849,high
female,55,30930,8927,0,music,196,0,tablet,en,1546,134,43,0.0557,3277,low
male,48,92331,9204,0,politics,163,0,tablet,tr,4633,345,154,0.0556,2943,low
male,29,97104,3507,0,memes,167,0,tablet,en,4760,457,428,0.0581,1796,medium
male,30,37300,4819,0,art,153,0,iphone,tr,1855,276,92,0.0596,1659,high
female,48,21794,6343,0,politics,124,0,tablet,en,1102,81,56,0.0569,812,medium
female,24,85306,9377,0,travel,136,0,android,en,4268,313,148,0.0554,267,low
female,19,22938,2126,0,photography,170,0,iphone,de,1153,109,19,0.0558,3340,low
female,25,62156,8384,0,finance,61,0,iphone,es,3013,265,232,0.0565,0,low
female,18,64840,4546,0,travel,167,0,android,fr,3261,401,321,0.0614,922,high
female,35,79437,7749,0,technology,88,1,iphone,fr,4120,386,85,0.0578,254,medium
male,27,42485,5530,0,photography,71,1,web,en,2077,128,129,0.0549,833,low
female,55,95357,782,0,education,84,1,tablet,fr,4776,325,300,0.0566,3274,low
male,31,45917,7039,1,music,135,1,android,tr,2249,219,46,0.0548,2835,low
other,51,84781,8241,1,food,89,0,iphone,de,4251,247,173,0.0551,2271,low
other,25,55885,3702,0,education,74,1,web,fr,2729,335,93,0.0565,0,low
male,42,22456,9894,0,gaming,206,0,iphone,fr,1170,74,84,0.0591,1328,high
other,52,76518,3161,0,education,96,0,iphone,tr,3769,522,164,0.0582,3538,medium
female,57,88451,509,0,travel,184,1,web,tr,4412,234,401,0.0571,361,medium
female,27,36751,9411,0,education,93,0,android,tr,1888,255,134,0.062,3097,high
male,51,44436,6618,0,music,120,0,tablet,tr,2219,125,125,0.0556,203,low
other,23,79041,6576,1,education,113,1,web,en,3942,311,93,0.055,360,low
other,58,50893,6534,1,travel,150,1,iphone,es,2541,251,139,0.0576,1452,medium
male,59,98414,65,1,memes,58,0,iphone,es,4859,499,414,0.0587,142,medium
other,59,75335,6397,0,health,136,0,android,fr,3721,289,353,0.0579,2672,medium
other,53,16675,8061,0,books,109,0,tablet,de,814,66,70,0.057,1566,medium
female,47,52015,9205,0,memes,106,0,web,es,2611,196,116,0.0562,669,low
other,46,63003,3266,1,gaming,115,1,web,tr,3235,425,270,0.0624,2693,high
other,24,62025,7735,0,politics,75,1,tablet,fr,3028,179,210,0.0551,3010,low
male,19,58498,2889,0,memes,101,1,iphone,de,2869,174,63,0.0531,0,low
female,18,33776,427,0,food,151,1,iphone,de,1728,251,68,0.0606,1875,high
female,54,51319,3731,0,gaming,181,0,iphone,fr,2591,335,233,0.0616,3145,high
other,56,58165,4535,0,education,69,1,android,fr,2992,404,242,0.0625,134,high
other,49,2482,6225,0,education,117,0,web,en,135,14,6,0.0624,0,high
other,57,73707,8159,0,gaming,149,0,tablet,fr,3666,205,158,0.0547,1649,low
male,45,58346,8225,0,technology,66,0,tablet,fr,2950,384,80,0.0585,2755,medium
female,60,75094,391,0,art,95,0,android,de,3763,364,358,0.0597,1486,high
other,47,5016,4992,0,gaming,183,0,tablet,de,257,29,14,0.0598,2726,high
female,25,15838,4354,0,technology,196,0,web,es,769,76,49,0.0564,1030,low
female,55,61793,560,0,books,154,0,android,fr,3024,358,287,0.0594,348,high
female,30,3554,3637,0,finance,186,1,web,en,186,24,2,0.0597,217,high
other,42,60477,9802,0,food,83,1,web,fr,3058,359,102,0.0582,1388,medium
male,18,3042,2145,0,education,131,1,iphone,en,158,18,11,0.0615,1739,high
other,16,76222,2453,0,fitness,144,0,iphone,fr,3942,229,215,0.0575,1447,medium
male,33,2059,2745,0,art,108,1,tablet,fr,106,7,3,0.0563,62,low
other,48,46990,3503,0,travel,149,1,iphone,en,2426,258,97,0.0592,713,high
other,44,59126,8860,0,pets,65,1,iphone,es,2934,355,68,0.0568,2460,medium
other,34,68716,4116,0,fashion,94,0,android,de,3405,486,87,0.0579,2548,medium
female,42,97645,5478,0,politics,121,0,tablet,tr,5015,539,487,0.0619,631,high
female,49,3079,8791,0,politics,135,1,iphone,fr,156,22,12,0.0617,1933,high
female,42,13050,514,0,food,67,1,web,es,614,61,15,0.0529,745,low
male,31,17596,8011,0,gaming,165,1,android,de,917,134,63,0.0633,1796,high
female,53,1985,8719,0,education,55,1,iphone,es,100,8,1,0.0549,804,low
female,41,94498,9420,0,art,98,0,android,tr,4624,332,265,0.0552,829,low
other,56,16921,9680,0,fashion,138,0,tablet,es,807,79,47,0.0551,553,low
female,26,83038,2331,0,music,111,0,web,de,4206,620,92,0.0592,2952,high
other,30,97899,6272,0,music,112,1,tablet,fr,4975,317,91,0.055,2526,low
other,41,32227,3177,0,finance,82,1,iphone,en,1573,161,136,0.058,3188,medium
female,30,87746,5075,0,books,105,1,tablet,en,4431,543,183,0.0588,1190,high
other,51,52889,8552,0,health,113,0,android,de,2647,308,72,0.0572,3091,medium
female,20,49801,5479,1,books,132,1,tablet,es,2500,365,113,0.0598,118,high
male,52,8614,3932,0,art,119,1,android,de,421,49,15,0.0563,1166,low
female,26,6060,4194,0,technology,128,0,web,en,275,19,5,0.0493,265,low
male,32,60322,4791,0,pets,101,1,iphone,tr,3084,367,276,0.0618,2280,high
male,26,21046,6852,0,food,151,0,tablet,es,1054,87,53,0.0567,741,medium
male,52,79845,8989,0,health,158,0,iphone,fr,4085,322,176,0.0574,0,medium
male,30,38404,6554,0,travel,102,1,web,tr,2004,237,152,0.0623,3145,high
male,40,95505,5482,0,photography,127,1,tablet,de,4824,414,241,0.0574,311,medium
male,32,57829,4574,0,travel,148,0,tablet,de,2860,380,109,0.0579,63,medium
other,54,45245,3831,0,education,96,1,iphone,de,2274,135,126,0.056,656,low
female,40,65104,3948,0,fitness,124,0,android,fr,3207,441,85,0.0573,1895,medium
other,46,54100,1049,0,fashion,85,0,iphone,tr,2702,361,39,0.0573,2170,medium
other,57,42812,1212,0,food,51,1,iphone,de,2167,319,82,0.06,2149,high
female,41,32446,735,0,education,170,0,android,tr,1652,123,23,0.0554,2731,low
female,17,49029,5900,0,technology,104,1,android,fr,2591,343,216,0.0642,642,high
male,49,19826,421,0,art,192,0,web,de,975,97,32,0.0557,2947,low
male,58,12726,8568,0,education,98,1,tablet,en,576,54,5,0.0499,2463,low
male,42,86752,5460,0,health,187,0,tablet,de,4221,615,150,0.0575,1240,medium
male,49,72246,2454,0,pets,148,0,android,en,3701,546,266,0.0625,1892,high
female,33,56794,2044,0,fitness,110,0,tablet,tr,2855,188,247,0.0579,2545,medium
female,36,5324,9941,0,travel,112,1,web,fr,289,35,24,0.0654,1851,high
other,24,47041,3619,0,technology,181,1,android,en,2377,206,113,0.0573,3224,medium
other,40,17319,3881,0,books,118,0,tablet,fr,854,118,51,0.0591,2234,high
male,54,5114,7169,0,fitness,109,1,tablet,en,249,29,20,0.0583,875,medium
male,24,15631,3157,0,food,202,1,web,fr,755,40,29,0.0527,1781,low
other,33,80117,5538,0,pets,108,0,android,en,3959,421,308,0.0585,861,medium
other,57,76740,2083,0,travel,176,0,android,es,3823,251,133,0.0548,3278,low
female,50,14349,1346,0,finance,102,0,android,fr,707,104,37,0.0591,758,high
male,25,23977,608,0,fashion,70,1,tablet,es,1236,114,44,0.0581,1001,medium
male,22,39080,863,0,memes,153,0,iphone,tr,1918,190,48,0.0552,1934,low
other,17,73590,701,0,photography,160,1,iphone,tr,3715,232,98,0.055,109,low
other,35,78794,7323,0,memes,136,0,android,es,3917,520,176,0.0585,1489,medium
male,42,61994,1493,0,art,158,1,iphone,de,3056,219,232,0.0566,946,low
female,60,18983,3688,0,technology,80,0,tablet,fr,930,99,24,0.0555,3021,low
male,47,96466,1721,0,books,155,0,iphone,de,4824,370,383,0.0578,2441,medium
other,24,92901,4544,1,food,157,1,tablet,tr,4597,353,91,0.0543,1130,low
male,56,72206,7164,0,finance,153,0,web,de,3484,365,250,0.0568,2901,medium
other,38,32828,2605,0,memes,104,1,iphone,fr,1662,230,154,0.0623,1226,high
female,50,52313,1824,0,health,132,0,iphone,de,2633,270,166,0.0587,1328,medium
female,40,37952,5222,0,books,90,0,web,tr,1819,212,73,0.0554,1576,low
female,16,32220,1987,0,fitness,111,1,iphone,en,1639,161,36,0.057,1566,medium
male,54,21341,2317,0,photography,164,0,tablet,en,1014,105,13,0.053,945,low
male,50,15740,1022,0,politics,83,0,android,tr,777,72,39,0.0564,3370,low
other,51,60877,861,0,finance,94,1,android,fr,3043,276,149,0.057,2190,medium
other,30,13704,146,0,gaming,168,0,web,tr,687,85,34,0.0588,1466,high
female,57,94469,3241,0,photography,127,0,iphone,es,4771,487,114,0.0569,2107,medium
male,22,21850,2441,0,fitness,148,1,iphone,de,1089,54,48,0.0545,1422,low
other,25,63349,4518,0,education,112,0,web,tr,3145,240,97,0.055,1805,low
other,50,34259,7784,0,pets,80,1,iphone,es,1742,218,27,0.058,1381,medium
other,39,51827,6342,0,travel,133,1,web,fr,2608,152,146,0.0561,1728,low
male,39,94733,6814,0,politics,85,0,tablet,tr,4768,434,162,0.0566,2733,low
male,56,56961,6669,0,gaming,112,1,android,es,2836,249,183,0.0574,70,medium
female,23,10955,968,0,fashion,127,1,iphone,tr,542,45,12,0.0547,33,low
other,45,85413,7676,0,pets,182,0,android,de,4316,218,277,0.0563,1831,low
male,40,13919,6932,0,food,92,0,iphone,tr,731,80,39,0.0611,1178,high
female,37,63848,5870,0,photography,117,0,android,tr,3197,280,305,0.0592,2429,high
female,36,91110,9873,0,art,143,0,android,de,4568,311,48,0.0541,2310,low
male,28,1364,6013,1,travel,98,0,android,en,69,5,5,0.0579,2424,medium
female,48,28756,3462,0,music,170,0,tablet,fr,1454,203,38,0.0589,104,high
female,32,90541,1161,0,education,136,1,web,fr,4562,580,220,0.0592,2331,high
male,56,16015,3970,0,education,137,1,iphone,es,773,97,23,0.0558,413,low
other,25,93260,9373,0,music,108,0,android,fr,4645,679,56,0.0577,2685,medium
other,30,69892,6351,0,health,157,0,web,de,3416,423,91,0.0562,1848,low
female,53,43510,6886,0,music,115,0,android,fr,2183,256,88,0.0581,1330,medium
other,27,54444,4899,0,music,157,0,android,fr,2685,262,164,0.0571,3345,medium
other,50,8970,8362,0,pets,201,1,android,es,389,21,13,0.0472,2277,low
male,59,87043,1916,0,travel,173,1,iphone,tr,4249,514,396,0.0593,2395,high
other,43,34837,8871,0,fitness,107,0,iphone,de,1794,268,141,0.0632,1306,high
male,27,27315,2479,0,technology,69,1,web,en,1410,115,131,0.0606,3477,high
female,18,25342,9962,0,music,217,0,web,de,1255,137,89,0.0584,2555,medium
other,25,9008,199,0,politics,88,0,iphone,en,419,38,26,0.0536,2191,low
male,44,87215,8994,0,food,104,1,iphone,en,4460,332,352,0.059,2977,high
male,41,44927,9886,0,memes,84,0,web,fr,2181,116,36,0.0519,2696,low
male,26,35000,2358,0,fitness,153,0,tablet,en,1734,217,98,0.0585,3101,medium
other,46,61709,1120,0,fitness,101,1,android,fr,3113,392,177,0.0597,2144,high
female,27,93287,9835,0,education,96,1,android,en,4678,682,60,0.0581,1350,medium
male,53,89818,2935,0,technology,111,0,iphone,tr,4550,269,139,0.0552,3410,low
male,44,2246,4193,0,memes,102,0,android,en,113,12,3,0.057,2433,medium
other,54,31303,7320,0,technology,77,0,tablet,es,1601,147,85,0.0586,1183,medium
female,50,37660,5278,0,technology,143,0,tablet,es,1840,249,123,0.0587,2029,medium
male,30,77937,414,0,technology,85,0,web,en,3852,465,343,0.0598,2045,high
male,33,66608,9115,0,music,138,1,iphone,fr,3338,366,90,0.057,2419,medium
other,27,27099,209,0,education,142,0,iphone,es,1376,167,95,0.0604,1080,high
male,24,39596,3905,0,memes,167,1,android,tr,1870,273,182,0.0587,3018,medium
female,24,95599,9670,0,technology,141,0,iphone,fr,4798,620,121,0.0579,28,medium
other,44,21797,765,0,pets,114,1,tablet,fr,1024,62,37,0.0515,1636,low
other,35,74501,7837,0,photography,108,0,tablet,es,3751,317,297,0.0586,1670,medium
male,34,26005,7600,0,food,88,1,tablet,tr,1283,142,23,0.0557,6,low
other,32,39731,2604,0,art,66,1,web,en,2033,112,120,0.057,1699,medium
other,22,58182,878,0,pets,152,1,android,en,2916,293,154,0.0578,2901,medium
other,41,13791,9217,0,music,191,1,android,tr,718,104,54,0.0635,192,high
other,19,63120,4849,0,books,197,0,web,tr,3123,304,64,0.0553,160,low
other,32,82095,2957,0,food,106,0,web,tr,4152,446,205,0.0585,2571,medium
female,21,83209,8632,0,travel,106,1,android,en,4038,393,67,0.0541,1099,low
male,18,62040,334,0,finance,167,0,web,en,3134,166,41,0.0539,1297,low
male,33,70717,5564,0,art,116,1,iphone,tr,3586,242,261,0.0578,1279,medium
male,33,5478,1810,0,art,158,0,iphone,fr,276,15,16,0.056,276,low
other,30,37721,7345,0,photography,82,1,iphone,en,1909,137,179,0.059,1849,high
male,28,53985,2133,0,gaming,152,1,android,fr,2726,303,191,0.0596,1227,high
other,28,48263,8071,0,gaming,145,0,android,de,2394,317,103,0.0583,3328,medium
male,31,6545,7885,0,gaming,96,0,tablet,de,356,37,24,0.0637,2088,high
male,40,83917,3362,0,food,144,1,tablet,fr,4234,499,419,0.0614,3339,high
female,41,8072,7034,0,technology,163,1,iphone,es,392,20,27,0.0544,2094,low
male,29,95411,409,0,fitness,113,0,android,en,4737,268,333,0.0559,3185,low
male,33,22316,4983,0,education,124,0,iphone,de,1054,108,63,0.0549,2885,low
female,46,28341,1627,0,health,118,0,iphone,fr,1437,85,51,0.0555,399,low
female,26,87575,4957,0,fitness,101,1,web,de,4415,634,282,0.0609,1495,high
female,45,17841,120,0,fashion,93,1,android,de,888,63,35,0.0553,1870,low
other,44,81127,5706,0,music,204,1,android,es,3920,243,228,0.0541,797,low
other,44,81127,5706,0,education,114,0,tablet,es,4018,332,80,0.0546,580,low
female,26,67062,3352,0,photography,126,0,android,tr,3451,448,63,0.0591,2014,high
male,40,997,8631,0,fashion,118,1,tablet,tr,62,5,0,0.0672,668,high
female,30,26308,1254,0,food,178,1,iphone,en,1359,106,104,0.0596,1659,high
female,22,29227,2073,0,education,110,1,tablet,de,1440,203,86,0.0592,3212,high
female,41,7917,8798,0,finance,109,1,iphone,de,391,27,8,0.0538,3104,low
other,53,6154,3148,0,travel,82,1,web,de,297,31,4,0.0539,2573,low
other,50,75547,8608,0,travel,127,1,tablet,de,3748,446,242,0.0587,2380,medium
female,33,67808,4365,1,travel,127,0,web,fr,3371,380,270,0.0593,1064,high
other,32,79688,4692,0,health,141,0,android,en,3978,536,55,0.0573,1612,medium
female,54,51319,3731,0,technology,206,1,web,de,2550,372,170,0.0603,3034,high
other,26,26850,5971,0,food,85,1,web,de,1310,68,47,0.0531,842,low
male,50,65580,9375,0,pets,106,0,web,es,3259,444,172,0.0591,125,high
female,18,82781,7361,0,fashion,153,1,android,fr,4162,286,76,0.0547,1716,low
other,40,12150,2100,0,gaming,185,0,web,es,646,61,21,0.0599,2316,high
male,23,67444,9183,1,pets,165,0,web,de,3227,458,221,0.0579,1759,medium
male,52,35382,4851,0,finance,110,1,android,tr,1772,240,108,0.0599,174,high
female,30,84514,692,0,art,123,1,web,es,4143,524,327,0.0591,948,high
male,37,71802,9782,0,education,108,0,iphone,es,3722,239,193,0.0579,1640,medium
male,53,49327,8034,0,politics,110,0,iphone,en,2422,191,98,0.055,180,low
male,45,36001,2114,0,photography,85,1,tablet,es,1769,106,83,0.0544,316,low
male,19,62070,4720,1,travel,120,0,iphone,en,3081,390,245,0.0599,329,high
male,16,14890,7475,0,fashion,114,1,android,fr,759,66,35,0.0578,1066,medium
other,24,66716,1193,0,finance,94,0,tablet,tr,3468,332,252,0.0607,0,high
female,47,99893,7803,0,travel,120,0,android,en,5061,700,486,0.0625,716,high
female,45,52953,7458,0,photography,164,1,web,es,2629,318,102,0.0576,1736,medium
female,59,42100,4757,0,art,84,1,tablet,de,2190,110,37,0.0555,53,low
other,43,1962,1355,0,gaming,154,0,web,es,107,12,4,0.0627,2324,high
other,46,14657,2583,0,books,197,1,iphone,fr,718,94,34,0.0577,0,medium
male,37,51461,1390,0,travel,150,1,web,de,2618,172,161,0.0573,2878,medium
other,25,32802,1999,0,pets,113,1,iphone,de,1644,173,152,0.06,2601,high
male,24,15631,3157,0,finance,102,1,tablet,fr,810,83,49,0.0603,1646,high
other,54,90566,7898,0,books,94,1,tablet,en,4593,322,76,0.0551,1945,low
female,37,60854,5391,0,education,103,1,tablet,de,2997,386,121,0.0576,1848,medium
male,35,49240,7070,0,fashion,69,1,android,tr,2412,151,193,0.056,0,low
other,29,86512,3894,0,photography,125,1,android,de,4339,493,342,0.0598,146,high
other,55,27206,6363,0,technology,162,0,web,es,1361,111,49,0.0559,148,low
male,28,1364,6013,1,finance,164,1,tablet,fr,75,8,6,0.0652,2512,high
female,28,41164,2517,0,technology,123,1,web,es,2010,106,33,0.0522,0,low
female,36,78845,2847,0,gaming,155,0,web,de,3893,508,107,0.0572,191,medium
other,43,1688,1134,0,pets,142,1,iphone,de,74,8,4,0.0509,1552,low
female,40,23804,6998,0,art,162,0,android,tr,1237,181,25,0.0606,856,high
other,55,61791,1112,0,music,93,0,android,tr,3163,260,121,0.0574,960,medium
other,41,55899,8858,0,food,89,1,android,en,2780,263,76,0.0558,227,low
other,54,22760,5921,0,politics,95,0,iphone,tr,1126,165,88,0.0606,3113,high
female,27,93287,9835,0,fashion,72,1,web,es,4677,327,52,0.0542,1398,low
male,37,87323,9139,0,education,186,1,iphone,tr,4412,243,125,0.0547,272,low
female,59,72655,4861,0,finance,173,1,android,de,3630,477,111,0.0581,691,medium
male,40,19019,2936,0,health,156,1,iphone,en,1002,126,46,0.0617,2548,high
female,26,85866,2675,0,photography,98,1,tablet,tr,4283,389,150,0.0562,0,low
other,58,36597,1958,0,food,79,0,iphone,tr,1857,262,60,0.0595,2421,high
female,23,44367,3764,0,politics,85,1,iphone,de,2312,326,58,0.0608,2603,high
other,24,58185,2200,0,technology,184,1,web,fr,3037,221,169,0.0589,1166,high
female,22,13846,2832,0,gaming,140,0,android,tr,661,95,13,0.0555,1625,low
female,54,18320,8620,0,health,107,1,android,de,943,65,89,0.0599,879,high
female,54,10243,8341,0,photography,131,0,iphone,fr,531,75,40,0.0631,2676,high
male,21,94912,8322,0,photography,123,0,iphone,de,4647,516,233,0.0569,106,medium
female,34,36152,9060,0,photography,97,1,tablet,en,1887,205,135,0.0616,1201,high
female,45,17841,120,0,pets,135,1,web,tr,919,125,23,0.0598,1727,high
other,50,29438,5590,0,photography,89,0,web,fr,1472,188,117,0.0604,3556,high
male,27,88368,7136,0,art,123,0,iphone,tr,4447,297,431,0.0586,964,medium
female,39,20539,3811,0,technology,242,0,web,es,993,79,77,0.0559,2579,low
female,45,55216,503,0,finance,112,1,tablet,fr,2700,276,154,0.0567,2916,medium
male,18,182,5701,0,technology,143,0,android,tr,12,0,0,0.0659,2070,high
other,44,30965,4118,0,gaming,128,1,web,en,1596,237,57,0.061,3083,high
other,47,73361,3843,0,education,172,1,android,tr,3790,498,87,0.0596,3322,high
male,44,98117,2700,0,memes,159,0,iphone,fr,4975,671,355,0.0612,1181,high
male,52,35654,6158,0,music,198,1,android,es,1781,123,61,0.0551,1015,low
female,36,19431,1911,0,food,161,0,iphone,fr,1000,93,94,0.0611,354,high
male,57,18485,6780,0,health,105,1,iphone,fr,871,80,52,0.0543,3044,low
other,16,86571,7478,0,politics,201,0,android,fr,4459,378,266,0.0589,1254,high
other,52,16417,8059,0,travel,143,0,web,tr,792,94,76,0.0586,482,medium
female,28,18696,6994,0,books,133,0,web,fr,939,136,15,0.0583,2755,medium
